9.8888,26.686,46.62,2.35,0
9.839,26.2068,48.52,2.35,0
9.8098,25.8754,49.94,2.35,0
9.7658,25.409,51.16,2.35,0
9.736,24.7262,52.44,2.35,0
9.6918,23.8866,54.38,2.468,0
9.642,22.9826,56.72,2.94,0
9.5728,22.6856,58.4,2.94,0
9.5188,22.293,59.58,3.058,0
9.4698,22.1444,60.44,3.648,0
9.4008,22.1876,60.92,4.12,0
9.346,22.0492,60.92,4.12,0
9.2968,21.7622,61.22,4.238,0
9.2478,21.528,62.42,5.062,0
9.178,21.1794,63.26,6.588,0
9.1238,21.0654,63.8,6.824,0
9.074,21.056,63.9,5.998,0
9.0048,20.8648,63.82,6.47,0
8.9508,20.7602,64.12,6.352,0
8.901,20.574,64.52,5.998,0
8.851,20.7222,64.76,6.47,0
8.8018,20.6364,64.24,6.706,0
8.752,20.3358,65.46,8.002,0
8.7028,20.1738,66.12,9.88,0
8.653,19.8644,67.0,11.644,0
8.623,19.793,67.52,11.768,0
8.578,19.6794,68.24,13.884,0
8.5288,19.3078,68.64,13.294,0
8.479,18.994,69.82,14.826,0
8.429,19.013,70.1,14.584,0
8.379,18.956,70.1,11.76,0
8.329,18.8042,70.66,11.76,0
8.2798,18.9798,69.92,11.526,0
8.25,18.956,69.54,10.236,0
8.205,19.0322,67.74,9.056,0
8.155,19.0368,66.66,11.648,0
8.125,17.5104,70.82,21.768,0
8.08,16.3868,75.58,38.116,0
8.05,15.7434,77.94,49.884,1
8.005,15.533,80.54,53.532,1
7.955,18.0418,75.1,20.704,0
7.925,19.6454,68.64,11.408,0
7.88,19.2224,65.8,17.53,0
7.85,17.2296,71.0,48.708,1
7.805,16.2962,76.0,53.176,1
7.755,16.7866,76.66,53.532,1
7.725,16.1958,76.76,48.002,1
7.68,17.9708,76.32,30.35,0
7.65,19.0698,70.68,10.942,0
7.6242,18.7084,69.14,11.644,0
7.599,18.8848,70.06,8.232,0
7.574,19.2466,68.94,6.116,0
7.569,19.6412,66.92,6.472,0
7.569,20.0076,65.7,4.12,0
7.569,20.2126,65.5,4.12,0
7.589,20.322,64.7,4.12,0
7.594,19.9978,64.58,4.238,0
7.614,19.912,65.4,4.592,0
7.6398,20.1216,66.16,4.472,0
7.645,19.4508,67.26,6.352,0
7.665,18.9276,70.46,8.474,0
7.69,18.8612,72.0,9.176,0
7.715,18.8844,71.88,7.768,0
7.74,19.0986,72.28,5.646,0
7.765,19.3606,72.4,4.826,0
7.79,19.6218,71.6,5.056,0
7.835,19.7124,71.56,4.59,0
7.885,19.4556,72.64,6.0,0
7.935,19.8458,71.94,4.002,0
7.985,20.2456,71.06,4.0,0
8.035,19.6314,72.02,6.116,0
8.085,19.2696,73.58,6.942,0
8.115,19.3364,75.18,6.234,0
8.18,19.5554,75.1,5.408,0
8.215,19.679,75.48,5.528,0
8.26,20.1932,74.96,4.002,0
8.3292,20.7554,73.28,3.53,0
8.384,21.2466,72.02,3.412,0
8.454,21.7812,70.76,2.94,0
8.509,23.1758,65.7,2.94,0
8.5982,23.2082,63.14,2.94,0
8.678,23.136,63.44,2.94,0
8.7722,23.54,64.32,2.94,0
8.8712,24.9546,61.14,3.058,0
9.0102,25.3606,57.9,3.412,0
9.1192,24.7408,58.02,2.94,0
9.2374,24.5418,59.96,2.94,0
9.3412,24.5904,59.76,2.94,0
9.4602,24.4698,60.08,2.94,0
9.5634,24.6872,60.52,2.94,0
9.6622,25.9156,58.44,2.94,0
9.7604,25.2158,55.34,2.94,0
9.8592,25.764,52.22,3.058,0
9.9574,26.8622,46.08,3.53,0
10.0554,26.7342,44.22,3.412,0
10.1534,26.862,44.26,2.94,0
10.2514,26.8768,42.38,3.058,0
10.3494,27.0038,41.74,3.412,0
10.4674,26.5292,41.62,2.94,0
10.5704,26.1484,42.24,2.94,0
10.6484,26.1826,43.44,2.94,0
10.7414,26.4022,44.1,2.94,0
10.8194,27.0782,45.88,2.94,0
10.8924,27.8262,44.54,2.94,0
10.9654,27.422,43.22,2.94,0
11.0584,27.3432,41.08,2.94,0
11.1364,28.6244,39.64,3.058,0
11.2094,29.0402,36.6,3.412,0
11.2824,28.8858,35.82,2.94,0
11.3362,28.801,35.4,3.058,0
11.3844,29.2502,36.1,3.53,0
11.4332,28.6874,35.58,3.53,0
11.4822,28.7964,36.68,3.53,0
11.5112,28.6076,38.2,3.53,0
11.5552,28.9606,38.34,3.53,0
11.5842,29.305,37.02,3.53,0
11.6082,29.145,36.54,3.412,0
11.6322,29.13,36.66,3.058,0
11.6762,28.7616,34.7,3.412,0
11.686,29.1054,36.84,3.058,0
11.686,29.435,35.66,3.412,0
11.686,29.07,35.44,2.94,0
11.6668,28.9458,35.26,2.94,0
11.642,28.5826,34.0,2.94,0
11.6178,28.493,34.58,2.94,0
11.5746,28.1762,34.88,2.822,0
11.545,27.9586,35.14,2.35,0
11.5016,27.4904,35.6,2.35,0
11.4528,27.3036,36.18,2.35,0
11.4038,27.068,36.46,2.35,0
11.3556,26.9748,36.66,2.35,0
11.2876,26.6122,36.46,2.35,0
11.2338,26.5048,36.96,2.35,0
11.1656,26.4216,36.86,2.232,0
11.1118,26.2068,36.72,1.76,0
11.0436,26.002,37.66,1.76,0
10.9898,25.7486,38.54,1.76,0
10.9216,25.2686,39.26,1.76,0
10.8678,25.2588,40.52,1.76,0
10.7996,25.263,41.28,1.76,0
10.7458,24.9484,42.84,1.76,0
10.6776,24.1182,45.6,1.76,0
10.6238,22.8732,49.72,1.878,0
10.5748,21.5186,54.92,2.35,0
10.5258,20.7316,59.92,2.586,0
10.4768,20.0502,64.58,3.53,0
10.4278,19.6648,66.46,3.766,0
10.3596,19.1462,68.06,4.944,0
10.3058,18.6136,69.68,5.528,0
10.2568,18.7562,69.76,4.12,0
10.2078,18.6468,69.22,4.238,0
10.1388,18.4136,67.9,5.416,0
10.0848,18.3852,68.88,7.298,0
10.0158,17.9332,68.8,3.766,0
9.9618,18.1614,65.98,5.416,0
9.8936,16.839,67.86,12.24,0
9.8198,15.4758,72.66,29.18,0
9.7458,15.5286,73.7,35.176,0
9.6718,13.6106,77.14,44.826,0
9.5778,12.6688,80.8,47.884,1
9.4796,14.5748,79.9,46.232,0
9.4008,13.987,76.46,36.116,0
9.3068,14.6148,74.66,34.942,0
9.2078,14.4568,72.4,25.176,0
9.1088,14.2274,71.82,21.882,0
9.0298,13.598,72.76,30.704,0
8.9358,13.7378,72.68,33.528,0
8.856,13.9636,71.64,22.59,0
8.7618,13.5788,71.24,17.412,0
8.6628,13.1266,72.08,24.356,0
8.583,12.7504,73.1,35.766,0
8.5088,14.1204,72.82,31.296,0
8.434,13.5786,70.22,33.296,0
8.359,13.2186,70.8,29.294,0
8.2848,13.377,71.98,23.764,0
8.21,12.9434,71.56,13.764,0
8.135,12.495,73.64,16.706,0
8.06,12.4322,75.32,15.996,0
8.005,13.1314,75.36,20.586,0
7.935,12.9578,77.3,25.414,0
7.88,13.6798,75.0,17.646,0
7.83,12.9772,75.26,24.116,0
7.78,12.4222,77.18,31.062,0
7.73,12.9192,78.32,30.354,0
7.68,13.2568,75.54,28.822,0
7.6292,13.093,74.48,27.058,0
7.579,12.9824,75.12,30.116,0
7.529,12.8904,74.58,34.352,0
7.479,12.6014,75.12,38.824,0
7.429,12.514,75.54,32.238,0
7.3782,12.277,75.76,24.238,0
7.308,12.6254,75.32,23.644,0
7.273,12.6302,75.04,27.998,0
7.2272,12.7604,76.36,23.532,0
7.177,12.799,76.54,19.174,0
7.1262,12.8766,76.82,17.648,0
7.096,13.5312,76.82,5.41,0
7.071,14.8972,75.44,3.294,0
7.046,15.6766,72.62,2.232,0
7.041,16.0816,70.24,1.996,0
7.0202,15.4282,70.92,2.94,0
7.0358,15.743,72.16,2.822,0
7.041,16.0198,72.16,2.35,0
7.081,16.5348,72.5,2.35,0
7.111,17.1484,70.52,2.35,0
7.1568,17.596,69.76,2.35,0
7.207,18.837,65.54,2.35,0
7.2778,18.8606,63.62,2.232,0
7.333,18.414,64.2,1.76,0
7.383,18.243,64.48,1.76,0
7.4338,18.5088,62.98,1.76,0
7.484,18.0664,63.64,1.76,0
7.554,18.0524,66.54,1.76,0
7.609,18.5562,65.36,1.76,0
7.6798,19.1702,60.5,1.76,0
7.755,19.5028,58.68,1.76,0
7.83,19.2886,59.14,1.76,0
7.885,18.766,61.7,2.82,0
7.915,17.548,66.54,13.884,0
7.96,16.568,75.36,38.356,0
8.03,16.1632,81.62,26.706,0
8.085,16.2388,85.18,25.408,0
8.135,16.1392,85.72,25.528,0
8.185,16.0868,87.38,24.238,0
8.255,16.1196,88.2,24.71,0
8.29,16.053,87.58,24.826,0
8.3342,16.1676,86.92,25.29,0
8.364,16.201,87.44,25.526,0
8.389,16.125,88.32,26.94,0
8.454,16.0484,88.82,29.292,0
8.5282,16.1484,89.54,29.886,0
8.583,16.3106,89.78,26.004,0
8.613,16.4776,88.92,30.944,0
8.638,16.7774,87.18,29.648,0
8.663,17.1296,87.2,27.886,0
8.688,17.4106,86.26,26.588,0
8.7322,17.8246,85.6,26.824,0
8.782,18.3902,85.18,24.94,0
8.8512,19.1746,83.74,20.12,0
8.926,19.4938,81.8,15.174,0
9.0002,20.9416,80.76,11.528,0
9.0942,21.8484,76.12,7.886,0
9.2132,22.887,70.68,5.882,0
9.2972,22.2496,66.72,3.53,0
9.4104,22.7044,64.0,3.53,0
9.5534,24.1616,59.34,3.53,0
9.6814,23.8672,53.18,3.53,0
9.7852,24.253,45.34,3.53,0
9.8642,24.968,40.58,3.53,0
9.9574,25.4234,39.96,3.648,0
10.0754,25.7146,39.52,4.002,0
10.1784,25.9048,40.6,3.53,0
10.2764,25.9582,41.14,3.53,0
10.3744,25.4574,39.68,3.412,0
10.4524,24.2486,40.18,2.822,0
10.5454,23.4964,50.48,2.35,0
10.7218,23.492,57.72,2.35,0
10.8586,23.4626,60.42,2.35,0
10.9414,23.9104,56.48,2.468,0
10.9752,24.8372,51.64,2.94,0
11.0,25.1176,48.86,2.94,0
10.985,24.6338,47.12,2.822,0
10.9608,24.508,46.56,2.468,0
10.956,25.2056,43.54,2.94,0
10.9368,25.3408,42.16,2.94,0
10.912,25.7974,41.76,2.94,0
10.907,25.5452,41.7,2.822,0
10.8878,25.8802,42.18,2.35,0
10.883,24.9974,45.02,2.35,0
10.9022,24.8276,45.86,2.35,0
10.907,24.7502,46.54,2.35,0
10.8678,24.378,47.82,2.35,0
10.878,25.0454,49.38,2.35,0
10.9222,25.118,49.46,2.35,0
10.9512,24.6434,49.72,2.35,0
10.9752,24.668,51.0,2.35,0
11.0,24.9532,49.22,2.35,0
11.0242,24.7064,48.14,2.35,0
11.0482,23.8386,48.0,2.232,0
11.0146,22.9114,51.28,1.76,0
10.985,23.3434,54.26,1.76,0
10.9608,23.1314,56.24,1.76,0
10.9368,23.4824,54.92,1.878,0
10.932,23.6506,53.7,2.232,0
10.8928,23.0498,55.42,1.76,0
10.863,22.4176,58.14,1.76,0
10.7996,21.8196,61.66,1.76,0
10.7458,21.2992,64.32,1.76,0
10.7168,20.8174,66.72,1.76,0
10.6728,20.1692,69.12,1.76,0
10.6238,19.251,72.24,1.76,0
10.5556,18.58,73.7,1.76,0
10.5018,17.6434,77.98,1.76,0
10.4528,16.7342,79.88,1.878,0
10.3838,16.3292,82.74,2.35,0
10.3106,17.4152,82.68,2.35,0
10.2568,18.1762,81.06,2.35,0
10.2078,18.5422,79.42,2.35,0
10.1388,18.1856,79.34,2.35,0
10.0848,17.4338,81.8,2.35,0
10.0358,16.5864,83.6,2.468,0
9.9868,16.0534,85.18,2.94,0
9.9378,16.0774,85.1,2.94,0
9.8688,15.7244,85.24,2.822,0
9.8148,15.3994,87.38,2.35,0
9.7658,15.4188,87.98,2.468,0
9.716,15.858,86.48,2.94,0
9.6668,15.543,86.5,2.94,0
9.6178,15.6284,87.72,3.058,0
9.568,15.7336,88.16,3.53,0
9.5188,15.5376,88.36,3.412,0
9.4698,15.4474,88.32,3.058,0
9.42,15.2468,88.7,3.648,0
9.3708,15.1414,88.08,4.12,0
9.3218,15.127,88.54,4.354,0
9.272,14.783,88.54,5.29,0
9.2228,13.7178,89.46,5.526,0
9.1538,12.857,92.18,6.824,0
9.099,13.3774,94.0,8.24,0
9.0498,13.7188,93.18,8.24,0
8.98,13.3964,92.26,8.356,0
8.9258,13.1122,93.38,9.056,0
8.876,14.3128,93.46,9.882,0
8.8268,14.3186,91.24,8.586,0
8.777,13.8196,91.74,5.29,0
8.727,13.9636,91.92,5.526,0
8.6978,14.026,90.78,6.588,0
8.653,14.026,91.54,7.178,0
8.603,13.8724,91.8,7.65,0
8.573,14.0068,92.28,7.768,0
8.5288,13.666,92.4,8.356,0
8.479,13.3196,92.88,8.704,0
8.449,13.0834,93.56,8.122,0
8.404,13.5792,93.54,7.768,0
8.354,13.7332,93.42,8.592,0
8.324,14.294,93.08,10.0,0
8.2798,14.1458,92.76,10.0,0
8.25,13.5932,93.1,9.53,0
8.225,14.0306,93.12,7.296,0
8.2,14.0932,92.14,5.762,0
8.175,13.7284,92.22,5.408,0
8.15,13.6228,92.94,5.762,0
8.125,13.7908,93.18,5.056,0
8.1,13.8148,92.72,4.002,0
8.075,13.7908,92.68,3.53,0
8.07,14.1316,92.3,3.53,0
8.07,14.218,92.28,3.412,0
8.05,14.5436,91.82,2.94,0
8.045,14.7778,90.82,2.94,0
8.065,14.9312,90.92,2.822,0
8.07,15.1128,90.68,2.35,0
8.09,15.2086,90.44,2.35,0
8.095,15.127,90.4,2.35,0
8.135,15.1798,90.96,2.35,0
8.145,15.199,91.18,2.35,0
8.185,15.275,90.96,3.528,0
8.215,15.3324,91.14,8.24,0
8.26,15.1892,91.28,7.65,0
8.29,15.1702,91.54,4.82,0
8.3342,15.4422,90.96,2.822,0
8.384,16.1386,89.6,2.35,0
8.454,17.3624,86.98,2.35,0
8.5282,16.8298,86.0,2.468,0
8.623,18.0764,83.98,3.058,0
8.7422,19.294,81.34,3.412,0
8.8662,18.956,79.84,2.94,0
8.9902,19.2364,79.2,2.94,0
9.0942,19.1506,78.14,2.94,0
9.1732,19.103,77.98,2.94,0
9.2872,18.875,77.6,2.94,0
9.3904,19.3892,77.1,2.94,0
9.4892,19.6272,76.6,2.94,0
9.5682,19.2318,75.78,2.822,0
9.6222,18.119,78.4,2.35,0
9.672,18.019,80.38,2.35,0
9.7412,18.5706,80.22,2.35,0
9.8144,18.547,78.82,2.468,0
9.869,18.6042,78.5,2.822,0
9.9574,20.0176,78.58,2.35,0
10.0754,19.9458,77.4,2.468,0
10.1584,20.565,76.22,2.94,0
10.2122,20.9748,74.64,2.94,0
10.2812,20.8408,73.42,2.94,0
10.3544,20.9458,73.04,2.94,0
10.4674,21.0416,72.92,2.94,0
10.5504,21.4944,72.18,2.94,0
10.6434,21.3176,71.28,2.94,0
10.7414,21.17,71.66,2.94,0
10.8194,21.1126,71.96,2.94,0
10.8732,21.2366,72.32,2.94,0
10.9222,21.0412,72.32,2.94,0
10.9512,21.0984,72.62,2.822,0
10.9952,20.8598,73.1,2.468,0
11.0242,20.793,73.84,2.822,0
11.0482,20.6978,74.4,2.35,0
11.0922,20.674,74.66,2.468,0
11.102,20.598,74.38,2.94,0
11.122,20.8462,74.06,2.822,0
11.0678,21.237,72.56,2.468,0
11.053,21.1268,71.48,2.94,0
11.073,21.3278,70.98,2.94,0
11.058,21.8676,70.18,2.94,0
11.073,21.8718,69.2,2.822,0
11.0972,21.7862,68.84,2.35,0
11.122,21.848,68.48,2.35,0
11.1462,21.7718,68.48,2.35,0
11.151,22.0152,68.66,2.35,0
11.1702,22.178,68.7,2.35,0
11.195,21.9724,68.46,2.35,0
11.18,21.8766,68.24,2.35,0
11.1558,22.1926,66.68,2.35,0
11.1318,22.3116,65.98,2.35,0
11.1854,21.9386,68.06,2.35,0
11.2,21.8238,69.8,2.35,0
11.2,22.087,70.02,2.35,0
11.18,22.1156,69.44,2.35,0
11.1366,22.2404,68.66,2.35,0
11.127,22.006,68.66,2.35,0
11.107,21.7094,69.5,2.35,0
11.122,21.4608,70.82,2.35,0
11.127,21.2226,71.34,2.35,0
11.107,21.0222,72.04,2.232,0
11.0828,21.0416,72.68,1.878,0
11.0388,20.9792,72.64,2.35,0
11.0098,20.6936,72.84,2.35,0
11.005,20.5502,73.38,2.35,0
10.9658,20.303,74.06,2.232,0
10.9368,19.9028,74.6,1.76,0
10.912,19.665,75.5,1.878,0
10.8678,19.3982,76.1,2.232,0
10.8388,19.0938,77.08,1.878,0
10.7948,18.728,78.34,2.35,0
10.7458,18.3664,79.56,2.35,0
10.6968,18.143,80.44,2.35,0
10.6286,17.553,81.64,2.468,0
10.5556,17.0342,82.94,2.94,0
10.4626,16.8822,83.68,3.176,0
10.3838,16.5248,84.28,4.354,0
10.3106,15.8478,85.84,5.526,0
10.2368,15.184,87.56,7.528,0
10.1636,14.443,89.74,12.702,0
10.0706,14.5388,91.72,17.646,0
9.9718,14.1986,93.14,23.174,0
9.8936,13.598,94.44,27.058,0
9.7998,13.2234,95.66,30.234,0
9.7208,13.3338,96.54,34.118,0
9.6276,13.1266,96.78,37.176,0
9.5288,12.9096,97.2,40.588,0
9.4498,12.8518,97.7,43.41,0
9.3758,12.6542,98.04,45.762,1
9.2818,12.6836,98.34,48.12,1
9.2028,12.6638,98.56,50.47,1
9.1288,12.4996,98.76,52.822,1
9.0548,12.345,98.96,55.18,1
8.98,11.9088,99.08,57.53,1
8.9058,11.107,99.18,59.764,1
8.8318,11.5736,99.6,61.65,1
8.757,11.1508,99.78,64.0,1
8.6828,10.9658,99.88,66.234,1
8.608,11.1704,99.98,67.884,1
8.553,11.36,100.0,69.056,1
8.4838,11.5308,100.0,70.236,1
8.429,11.7978,100.0,71.532,1
8.379,11.584,100.0,73.176,1
8.3098,11.2824,100.0,74.238,1
8.255,11.2432,100.0,74.944,1
8.205,10.936,100.0,75.998,1
8.155,11.0732,100.0,76.588,1
8.125,11.1654,100.0,77.296,1
8.08,11.3502,100.0,78.474,1
8.03,11.3556,100.0,79.528,1
8.0,11.2484,100.0,80.236,1
7.975,11.652,100.0,81.296,1
7.95,11.8174,100.0,81.878,1
7.925,11.7536,100.0,82.35,1
7.9,11.6564,100.0,82.586,1
7.895,11.6178,100.0,83.648,1
7.875,11.7098,100.0,84.472,1
7.85,12.1804,100.0,85.88,1
7.845,12.0784,100.0,85.998,1
7.845,11.8314,100.0,86.588,1
7.825,11.7438,100.0,87.178,1
7.82,11.8316,100.0,87.65,1
7.8,11.6616,100.0,87.65,1
7.775,11.6714,100.0,87.65,1
7.77,11.686,100.0,87.65,1
7.75,11.7244,100.0,87.65,1
7.745,12.0644,100.0,87.65,1
7.745,12.6302,100.0,87.414,1
7.745,13.0398,100.0,86.234,1
7.745,13.5552,100.0,85.056,1
7.725,14.4716,100.0,83.766,1
7.72,14.9218,100.0,81.998,1
7.72,14.9072,100.0,80.002,1
7.72,15.6328,100.0,76.826,1
7.72,16.1814,100.0,72.118,1
7.74,16.5392,99.92,64.0,1
7.745,16.8156,99.74,49.296,1
7.765,16.9248,99.22,24.942,0
7.79,17.0342,98.38,4.474,0
7.855,17.2292,97.16,3.53,0
7.91,17.52,95.78,3.412,0
7.98,18.038,94.7,2.94,0
8.055,18.4184,93.06,2.94,0
8.15,18.5994,91.42,2.94,0
8.27,19.0848,90.22,2.94,0
8.3942,19.5414,88.64,2.94,0
8.5182,19.9126,85.74,2.94,0
8.7222,20.1744,83.5,2.94,0
8.9254,20.4316,82.38,2.94,0
9.0642,20.7696,79.8,2.94,0
9.2082,21.0314,78.96,2.94,0
9.3164,20.9462,79.14,2.94,0
9.4352,21.2754,78.96,2.94,0
9.5584,21.6716,77.14,2.94,0
9.6622,21.9008,76.3,2.94,0
9.7604,22.283,74.52,3.058,0
9.8592,22.6762,70.9,3.412,0
9.9966,22.8866,68.74,3.058,0
10.1436,23.516,67.68,3.412,0
10.2514,23.5882,66.06,3.058,0
10.3494,23.6842,65.3,3.53,0
10.4282,23.9826,65.04,3.53,0
10.5014,23.954,64.28,3.53,0
10.5944,24.2764,64.18,3.53,0
10.6924,24.363,62.92,3.53,0
10.7904,24.4022,62.84,3.53,0
10.8876,24.4888,62.5,3.53,0
10.9854,24.6824,62.16,3.53,0
11.0634,24.726,61.86,3.53,0
11.1556,25.1324,61.08,3.53,0
11.2534,25.5452,60.26,3.53,0
11.3114,25.623,59.46,3.53,0
11.3994,25.7006,58.9,3.53,0
11.4966,25.6616,57.92,3.53,0
11.5552,25.9582,57.3,3.53,0
11.5842,26.056,56.24,3.53,0
11.6474,26.4514,55.76,3.53,0
11.7004,26.2554,55.46,3.53,0
11.7492,26.202,55.48,3.412,0
11.8558,26.4606,55.26,3.058,0
11.9384,26.3872,54.8,3.412,0
12.0106,26.3138,55.42,2.94,0
12.0834,26.4408,55.76,2.94,0
12.1564,26.4558,55.56,2.94,0
12.2094,26.5094,55.82,2.94,0
12.2582,26.1144,55.66,2.94,0
12.268,25.8168,56.72,2.94,0
12.3256,26.3144,56.04,2.94,0
12.3792,26.139,55.56,2.94,0
12.389,26.353,57.26,2.822,0
12.4082,25.7252,58.02,2.468,0
12.413,26.3492,56.9,2.94,0
12.413,25.8274,57.96,2.94,0
12.4514,26.3686,57.1,2.94,0
12.4994,26.6466,56.16,2.94,0
12.5674,26.6318,55.76,2.94,0
12.6204,26.29,55.94,2.94,0
12.63,26.4606,56.8,2.94,0
12.6108,26.524,56.6,2.94,0
12.606,26.544,56.66,2.94,0
12.5868,26.5682,57.02,2.94,0
12.5628,26.3778,57.58,2.94,0
12.558,26.3482,58.18,2.94,0
12.5188,26.725,57.98,2.94,0
12.4898,26.7196,56.54,2.94,0
12.485,26.5582,56.84,2.94,0
12.4466,26.4656,57.8,2.94,0
12.3986,26.4118,58.48,2.94,0
12.369,26.2652,59.08,2.94,0
12.3256,26.1334,60.0,2.94,0
12.2968,25.7978,60.68,2.94,0
12.2728,25.564,62.08,2.822,0
12.2096,25.2538,63.28,2.468,0
12.1366,24.934,64.78,2.822,0
12.0644,24.6198,66.3,2.35,0
11.9916,24.3442,68.36,2.468,0
11.9186,23.9822,70.16,2.822,0
11.8656,23.501,71.94,2.468,0
11.8168,22.8824,74.06,2.94,0
11.7486,22.657,75.06,2.94,0
11.6956,22.1538,75.52,2.94,0
11.6276,21.3852,76.56,2.94,0
11.5546,20.803,79.36,3.058,0
11.5016,20.946,80.08,3.648,0
11.4336,20.1312,80.98,4.12,0
11.3606,19.7792,82.48,4.238,0
11.2876,19.1748,83.6,5.18,0
11.2146,18.2144,85.32,7.53,0
